id,section,cluster,wave,title,slug,primary_keyword,volume,kd,intent,evidence,angle_rationale,format,word_count,cta_primary,cta_secondary,hub_link,image_source,image_concept,og_treatment,meta_title,meta_description,schema,status,notes
P052,pt,Age & Life Stage,3,"Training through menopause: strength, symptoms and honesty",training-through-menopause-strength-symptoms-and-honesty,menopause exercise,,,Informational,longtail-unevidenced,Underserved high-trust topic; evidence-based,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"mid-life woman strength session, strong and unposed","photo + title band, brand dark/chartreuse, 1200x630","Training through menopause: strength, symptoms and honesty | Suth Performance",Underserved high-trust topic. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P053,pt,Age & Life Stage,3,Shift worker fitness: training when your body clock is chaos,shift-worker-fitness-training-when-your-body-clock-is-chaos,shift work exercise,,,Informational,longtail-unevidenced,Existing hyrox-shift-workers post generalised; unique niche,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"nurse in scrubs leaving night shift with gym bag, dawn","photo + title band, brand dark/chartreuse, 1200x630",Shift worker fitness: training when your body clock is chaos | Suth Performance,Existing hyrox-shift-workers post generalised. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P054,pt,Age & Life Stage,3,Fitness for busy professionals: the minimum effective week,fitness-for-busy-professionals-the-minimum-effective-week,exercise for busy professionals,,,Informational,longtail-unevidenced,Time-scarcity segment; calendar-integration angle,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"suit jacket on gym hook, watch check, lunchtime session","photo + title band, brand dark/chartreuse, 1200x630",Fitness for busy professionals: the minimum effective week | Suth Performance,Time-scarcity segment. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P055,pt,Age & Life Stage,4,Getting back in shape after injury: the patient comeback,getting-back-in-shape-after-injury-the-patient-comeback,getting fit after injury,,,Informational,longtail-unevidenced,Return-journey empathy; physio-handoff honesty,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"person removing knee support before careful squat, hopeful","photo + title band, brand dark/chartreuse, 1200x630",Getting back in shape after injury: the patient comeback | Suth Performance,Return-journey empathy. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P056,pt,Age & Life Stage,4,Student fitness on a budget: gym-free and cheap-gym plans,student-fitness-on-a-budget-gym-free-and-cheap-gym-plans,student workout plan,,,Informational,longtail-unevidenced,Young-audience capture; budget angle,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"campus room bodyweight workout, laptop plan playing","photo + title band, brand dark/chartreuse, 1200x630",Student fitness on a budget: gym-free and cheap-gym plans | Suth Performance,Young-audience capture. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P057,pt,Age & Life Stage,4,Exercise for desk workers: undoing 8 hours of sitting,exercise-for-desk-workers-undoing-8-hours-of-sitting,exercise for desk workers,,,Informational,longtail-unevidenced,Occupational segment; micro-break routines; corporate crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"standing desk stretch moment, office plants, natural","photo + title band, brand dark/chartreuse, 1200x630",Exercise for desk workers: undoing 8 hours of sitting | Suth Performance,Occupational segment. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P058,pt,Fat Loss,1,How to lose fat: the complete evidence-based guide,how-to-lose-fat-the-complete-evidence-based-guide,how to lose fat,,,Informational,longtail-unevidenced,Fat-loss pillar; no gimmicks positioning; assessment CTA,pillar,2500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,own-photo,v2/metrics-fresh.jpg,"photo + title band, brand dark/chartreuse, 1200x630",How to lose fat: the complete evidence-based guide | Suth Performance,Fat-loss pillar. From the Elite 15 HYROX coaching team at Suth Performance.,Article + FAQPage + BreadcrumbList,planned,
P059,pt,Fat Loss,1,Calorie deficit explained: the maths and the psychology,calorie-deficit-explained-the-maths-and-the-psychology,calorie deficit,,,Informational,longtail-unevidenced,Core concept explainer; calculator CTA; snippet-format definition,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,data-graphic,"energy balance visual, plain-English","headline stat rendered as branded card, 1200x630",Calorie deficit explained: the maths and the psychology | Suth Performance,Core concept explainer. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P060,pt,Fat Loss,2,Why the scale isn't moving (though you're doing everything right),why-the-scale-isnt-moving-though-youre-doing-everything-right,scale not moving,,,Informational,longtail-unevidenced,Frustration-intent; water/glycogen/measurement education; retention tone,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,data-graphic,weight fluctuation vs trend line,"headline stat rendered as branded card, 1200x630",Why the scale isn't moving (though you're doing everything right) | Suth Performance,Frustration-intent. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P061,pt,Fat Loss,2,"Fat loss for people who train hard: eat enough, lose anyway",fat-loss-for-people-who-train-hard-eat-enough-lose-anyway,fat loss while training,,,Informational,longtail-unevidenced,Athlete-specific deficit guidance; performance-preservation angle,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,ai-generate,weighing meal prep portions beside training plan,"photo + title band, brand dark/chartreuse, 1200x630","Fat loss for people who train hard: eat enough, lose anyway | Suth Performance",Athlete-specific deficit guidance. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P062,pt,Fat Loss,2,Weight loss personal trainer: what they do differently,weight-loss-personal-trainer-what-they-do-differently,weight loss personal trainer,110,10,Commercial,semrush,KD10 service capture; method transparency; coaching CTA,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,ai-generate,coach and client walking gym floor mid conversation,"photo + title band, brand dark/chartreuse, 1200x630",Weight loss personal trainer: what they do differently | Suth Performance,KD10 service capture. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P063,pt,Fat Loss,2,Body recomposition: losing fat and gaining muscle at once,body-recomposition-losing-fat-and-gaining-muscle-at-once,body recomposition,,,Informational,longtail-unevidenced,Popular concept; honest who-it-works-for criteria,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,data-graphic,recomp vs cut-bulk comparison,"headline stat rendered as branded card, 1200x630",Body recomposition: losing fat and gaining muscle at once | Suth Performance,Popular concept. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P064,pt,Fat Loss,3,"Macros for beginners: protein first, then don't overthink",macros-for-beginners-protein-first-then-dont-overthink,macros for beginners,,,Informational,longtail-unevidenced,Simplification play against macro-obsessed content,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,ai-generate,"simple plate portioned by hand method, kitchen light","photo + title band, brand dark/chartreuse, 1200x630","Macros for beginners: protein first, then don't overthink | Suth Performance",Simplification play against macro-obsessed content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P065,pt,Fat Loss,3,How much protein to lose weight (without losing muscle),how-much-protein-to-lose-weight-without-losing-muscle,protein for weight loss,,,Informational,longtail-unevidenced,Specific dosing question; evidence tables,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,data-graphic,protein targets by bodyweight,"headline stat rendered as branded card, 1200x630",How much protein to lose weight (without losing muscle) | Suth Performance,Specific dosing question. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P066,pt,Fat Loss,3,Walking for fat loss: the most underrated tool,walking-for-fat-loss-the-most-underrated-tool,walking for fat loss,,,Informational,longtail-unevidenced,Low-barrier entry content; step-count honesty,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,ai-generate,"brisk walker on canal path, headphones, everyday clothing","photo + title band, brand dark/chartreuse, 1200x630",Walking for fat loss: the most underrated tool | Suth Performance,Low-barrier entry content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P067,pt,Fat Loss,3,How long does it take to lose a stone (healthily)?,how-long-does-it-take-to-lose-a-stone-healthily,how long to lose a stone,,,Informational,longtail-unevidenced,UK-specific unit query; honest timeline; UK audience signal,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,data-graphic,stone loss timeline scenarios,"headline stat rendered as branded card, 1200x630",How long does it take to lose a stone (healthily)? | Suth Performance,UK-specific unit query. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P068,pt,Fat Loss,4,Cardio vs weights for fat loss: the actual answer,cardio-vs-weights-for-fat-loss-the-actual-answer,cardio vs weights fat loss,,,Informational,longtail-unevidenced,Evergreen debate; both-and evidence; programme crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/fat-loss,ai-generate,"split treadmill vs dumbbell rack, same person","photo + title band, brand dark/chartreuse, 1200x630",Cardio vs weights for fat loss: the actual answer | Suth Performance,Evergreen debate. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
